City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
286,cabedelo,-6.9811,-34.8339,27.370000000000005,73,56,7.93,BR,1691585683
287,nguigmi,14.2495,13.1092,33.200000000000045,46,48,3.29,NE,1691585683
288,gizo,-8.103,156.8419,26.30000000000001,81,98,9.82,SB,1691585683
289,petukhovo,55.0692,67.9019,28.02000000000004,32,58,6.0,RU,1691585683
290,ust'-ordynskiy,52.805,104.7508,17.55000000000001,99,100,2.1,RU,1691585683
291,hacienda huancane,-15.8222,-70.8856,3.730000000000018,36,5,0.8,PE,1691585683
292,inongo,-1.95,18.2667,23.33000000000004,75,85,0.35,CD,1691585683
293,aquin,18.2833,-73.4,29.420000000000016,67,3,0.86,HT,1691585684
294,priob'ye,62.5206,65.5964,18.260000000000048,46,100,5.28,RU,1691585684
295,labrador city,52.9463,-66.9114,10.950000000000045,93,100,2.57,CA,1691585410
296,howard springs,-12.497,131.047,24.950000000000045,67,70,2.83,AU,1691585684
297,pasadena,29.6911,-95.2091,29.450000000000045,87,40,4.63,US,1691585497
298,usinsk,65.9939,57.5281,17.210000000000036,59,100,5.13,RU,1691585684
299,savanna-la-mar,18.219,-78.1332,28.970000000000027,80,2,2.31,JM,1691585684
300,napajedla,49.1716,17.5119,17.08000000000004,92,100,6.69,CZ,1691585684
301,barcelos,41.5388,-8.6151,24.360000000000014,62,24,4.28,PT,1691585684
302,ariquemes,-9.9133,-63.0408,31.400000000000034,45,20,0.87,BR,1691585594
303,uturoa,-16.7333,-151.4333,25.439999999999998,70,100,7.45,PF,1691585685
304,spas-demensk,54.4122,34.0226,15.180000000000007,93,100,2.14,RU,1691585685
305,la ronge,55.1001,-105.2842,8.140000000000043,100,20,0.0,CA,1691585685
306,filadelfia,39.9523,-75.1638,24.470000000000027,70,0,6.17,US,1691585521
307,kapa'a,22.0752,-159.319,27.180000000000007,80,100,11.32,US,1691585685
308,coyhaique,-45.5752,-72.0662,3.9700000000000273,93,100,2.06,CL,1691585490
309,scarborough,54.2797,-0.4044,20.760000000000048,64,96,1.34,GB,1691585684
310,tralee,52.2704,-9.7026,24.140000000000043,60,20,5.14,IE,1691585685
311,keflavik,64.0049,-22.5624,16.950000000000045,51,40,3.09,IS,1691585685
312,laascaanood,8.4774,47.3597,29.930000000000007,37,96,11.3,SO,1691585685
313,matoury,4.8483,-52.3317,27.980000000000018,78,75,1.03,GF,1691585686
314,harstad,68.799,16.5293,22.910000000000025,50,100,8.94,NO,1691585686
315,jayapura,-2.5333,140.7,26.660000000000025,87,31,2.51,ID,1691585686
316,labytnangi,66.6572,66.4183,16.24000000000001,61,100,2.57,RU,1691585686
317,gisborne,-38.6533,178.0042,5.3700000000000045,82,63,3.43,NZ,1691585686
318,kutum,14.2,24.6667,27.640000000000043,50,89,5.57,SD,1691585686
319,midland,31.9974,-102.0779,29.03000000000003,48,0,4.63,US,1691585495
320,chonchi,-42.6128,-73.8092,10.620000000000005,94,100,5.03,CL,1691585686
321,toliara,-23.35,43.6667,24.410000000000025,71,0,9.6,MG,1691585664
322,west bay,19.3667,-81.4167,30.03000000000003,74,20,1.54,KY,1691585686
323,rio grande,-32.035,-52.0986,17.060000000000002,82,100,9.34,BR,1691585687
324,brisas de zicatela,15.8369,-97.0419,26.29000000000002,69,75,2.57,MX,1691585687
325,pupri,26.4833,85.7167,27.910000000000025,87,55,2.69,IN,1691585687
326,jinan,36.6683,116.9972,27.370000000000005,70,100,3.28,CN,1691585687
327,ellettsville,39.2339,-86.625,21.400000000000034,96,0,1.54,US,1691585687
328,republic,37.12,-93.4802,21.460000000000036,95,100,5.66,US,1691585687
329,ouani,-12.1322,44.4258,25.350000000000023,70,23,5.29,KM,1691585687
330,puerto san jose,13.9256,-90.8244,25.640000000000043,85,30,2.81,GT,1691585687
331,taro,-8.3862,115.28,21.03000000000003,93,58,0.7,ID,1691585687
332,crane,31.3974,-102.3501,26.160000000000025,48,22,6.15,US,1691585687
333,pizarro,4.9533,-77.366,26.370000000000005,88,94,2.14,CO,1691585688
334,burnie,-41.0667,145.9167,12.470000000000027,81,100,7.51,AU,1691585688
335,akureyri,65.6835,-18.0878,8.960000000000036,81,75,3.6,IS,1691585688
336,tadine,-21.55,167.8833,18.30000000000001,68,17,6.34,NC,1691585688
337,walvis bay,-22.9575,14.5053,18.53000000000003,68,0,3.6,NA,1691585688
338,taber,49.8167,-112.1518,13.0,100,21,2.06,CA,1691585688
339,guerrero negro,27.9769,-114.0611,21.100000000000023,88,7,3.82,MX,1691585688
340,noosa heads,-26.3833,153.15,14.629999999999995,67,30,4.12,AU,1691585688
341,khanty-mansiysk,61.0042,69.0019,16.060000000000002,67,40,2.0,RU,1691585688
342,garbahaarrey,3.3289,42.2209,32.18000000000001,33,100,8.94,SO,1691585689
343,namibe,-15.1961,12.1522,22.350000000000023,73,75,4.12,AO,1691585664
344,ar rutbah,33.0381,40.2848,41.110000000000014,7,0,2.72,IQ,1691585689
345,vadso,70.0744,29.7487,28.49000000000001,61,0,3.6,NO,1691585689
346,waingapu,-9.6567,120.2641,23.060000000000002,77,3,3.74,ID,1691585689
347,margaret river,-33.95,115.0667,11.730000000000018,68,50,1.59,AU,1691585689
348,saipan,15.1355,145.701,27.390000000000043,100,40,4.12,MP,1691585657
349,montepuez,-13.1256,38.9997,28.439999999999998,24,8,1.9,MZ,1691585689
350,oranjemund,-28.55,16.4333,26.180000000000007,31,0,4.43,NA,1691585689
351,saint-pierre,-21.3393,55.4781,24.200000000000045,73,0,10.29,RE,1691585689
352,bayanhongor,46.7167,100.1167,13.04000000000002,81,48,1.97,MN,1691585690
353,alta,69.9689,23.2717,25.590000000000032,53,40,4.63,NO,1691585655
354,klyuchi,52.2667,79.1667,27.390000000000043,36,7,1.12,RU,1691585690
355,ascension,30.2169,-90.9001,29.55000000000001,94,37,0.0,US,1691585690
356,soto la marina,23.7667,-98.2167,26.360000000000014,83,2,2.01,MX,1691585690
357,serdobsk,52.4586,44.2169,29.970000000000027,37,22,4.15,RU,1691585690
358,taroudant,30.4703,-8.877,45.72000000000003,9,16,4.46,MA,1691585690
359,llaillay,-32.85,-70.9667,9.29000000000002,67,100,1.23,CL,1691585690
360,kattivakkam,13.2167,80.3167,32.05000000000001,79,100,3.93,IN,1691585690
361,puerto eldorado,-26.4084,-54.6946,17.74000000000001,99,100,2.24,AR,1691585477
362,maralal,1.0968,36.698,22.05000000000001,49,47,1.73,KE,1691585691
363,ialysos,36.4104,28.1655,30.900000000000034,62,0,7.72,GR,1691585691
364,pont rouge,48.8833,-72.0825,14.160000000000025,93,100,4.91,CA,1691585691
365,uliastay,47.7417,96.8444,15.840000000000032,75,7,0.77,MN,1691585691
366,pangai,-19.8,-174.35,22.060000000000002,100,40,1.03,TO,1691585691
367,grand falls-windsor,48.9332,-55.6649,13.060000000000002,89,99,2.04,CA,1691585691
368,felege neway,6.3,36.8833,23.25,69,55,0.92,ET,1691585691
369,yermentau,51.6214,73.1069,27.850000000000023,25,91,2.55,KZ,1691585691
370,ciudad bolivar,8.1222,-63.5497,29.25,68,100,2.68,VE,1691585692
371,gaigeturi,33.4644,126.3183,28.03000000000003,78,100,6.69,KR,1691585692
372,hirado,33.3597,129.5531,25.77000000000004,88,100,18.94,JP,1691585692
373,gorontalo,0.5412,123.0595,24.480000000000018,93,99,2.1,ID,1691585692
374,pandan,14.0453,124.1694,28.450000000000045,81,59,2.31,PH,1691585692
375,saint-amand-montrond,46.75,2.5,26.27000000000004,40,0,2.69,FR,1691585692
376,tsumeb,-19.2333,17.7167,27.450000000000045,18,32,4.92,NA,1691585692
377,diamantina,-18.2494,-43.6003,19.170000000000016,61,18,7.65,BR,1691585692
378,barinas,8.6226,-70.2075,26.629999999999995,78,64,0.82,VE,1691585692
379,danane,7.2596,-8.155,25.0,92,97,2.5,CI,1691585693
380,manismata,-2.4667,111.0333,23.689999999999998,83,76,1.61,ID,1691585693
381,jabor,5.921,169.6434,27.600000000000023,76,100,1.85,MH,1691585693
382,kavieng,-2.5744,150.7967,27.07000000000005,80,93,6.83,PG,1691585693
383,holualoa,19.6228,-155.9522,23.910000000000025,77,40,1.54,US,1691585693
384,ratnagiri,16.9833,73.3,27.350000000000023,81,100,3.03,IN,1691585693
385,kill devil hills,36.0307,-75.676,26.660000000000025,70,0,3.09,US,1691585467
386,kyren,51.6828,102.1408,17.680000000000007,97,100,0.89,RU,1691585693
387,wenling,28.3669,121.36,27.54000000000002,85,49,0.5,CN,1691585693
388,deniliquin,-35.5333,144.9667,9.920000000000016,61,0,4.34,AU,1691585428
389,mapimi,25.8167,-103.85,24.180000000000007,39,11,1.2,MX,1691585694
390,karratha,-20.7377,116.8463,22.560000000000002,61,0,3.44,AU,1691585694
391,mgandu,-5.95,34.1333,27.730000000000018,23,71,2.87,TZ,1691585694
392,marsh harbour,26.5412,-77.0636,29.28000000000003,73,2,4.72,BS,1691585694
393,shiyan,32.6475,110.7781,26.340000000000032,81,6,1.94,CN,1691585694
394,zaragoza,41.6561,-0.8773,35.81,35,0,3.6,ES,1691585694
395,bulawayo,-20.15,28.5833,20.78000000000003,17,3,6.28,ZW,1691585695
396,qamdo,31.1667,97.2333,11.700000000000045,60,50,0.82,CN,1691585695
397,maputo,-25.9653,32.5892,23.82000000000005,53,40,6.71,MZ,1691585695
398,tofol,5.3248,163.0078,27.30000000000001,78,100,3.72,FM,1691585695
399,lobujya,27.95,86.8167,5.510000000000048,95,100,1.77,NP,1691585695
400,east london,-33.0153,27.9116,18.52000000000004,72,75,6.17,ZA,1691585695
401,i-n-salah,27.1935,2.4607,44.34000000000003,7,0,11.31,DZ,1691585695
402,tonekabon,36.8163,50.8738,31.970000000000027,57,0,2.65,IR,1691585695
403,griffith,41.5284,-87.4237,20.53000000000003,95,0,1.54,US,1691585696
404,ancud,-41.8697,-73.8203,11.670000000000016,88,100,9.74,CL,1691585430
405,puerto gaitan,4.3133,-72.0816,26.439999999999998,80,73,2.24,CO,1691585696
406,duluth,46.7833,-92.1066,18.53000000000003,86,40,2.06,US,1691585696
407,ilza,51.1631,21.2398,22.140000000000043,59,99,6.42,PL,1691585696
408,bela vista de goias,-16.9728,-48.9533,25.640000000000043,30,0,7.92,BR,1691585696
409,choibalsan,48.0667,114.5,20.129999999999995,55,49,1.73,MN,1691585696
410,rockport,28.0206,-97.0544,29.460000000000036,90,0,3.6,US,1691585696
411,carutapera,-1.195,-46.02,29.610000000000014,62,11,4.48,BR,1691585697
412,sola,-13.8833,167.55,23.370000000000005,94,100,5.14,VU,1691585697
413,druskininkai,54.0167,23.9667,18.25,66,95,2.5,LT,1691585697
414,mossel bay,-34.1831,22.146,17.960000000000036,77,0,4.98,ZA,1691585697
415,mount pearl,47.5166,-52.7813,13.800000000000011,88,100,1.79,CA,1691585697
416,tantoyuca,21.35,-98.2333,24.52000000000004,92,45,1.44,MX,1691585697
417,utrik,11.2278,169.8474,28.260000000000048,75,57,6.12,MH,1691585697
418,polyarnyy,69.1989,33.4478,24.160000000000025,58,1,2.08,RU,1691585414
419,thinadhoo,0.5333,72.9333,28.160000000000025,71,51,2.12,MV,1691585697
420,boende,-0.2167,20.8667,30.930000000000007,53,95,0.71,CD,1691585698
421,huarmey,-10.0681,-78.1522,19.439999999999998,81,79,2.11,PE,1691585698
422,sao joao da barra,-21.6403,-41.0511,21.05000000000001,72,59,7.3,BR,1691585698
423,bulancak,40.9372,38.2291,24.900000000000034,78,75,3.6,TR,1691585698
424,kendari,-3.945,122.4989,24.420000000000016,87,99,1.93,ID,1691585698
425,yeniseysk,58.4497,92.1703,17.660000000000025,72,21,1.17,RU,1691585698
426,chipinge,-20.1883,32.6236,20.04000000000002,29,0,4.76,ZW,1691585698
427,klaksvik,62.2266,-6.589,9.510000000000048,81,83,14.61,FO,1691585698
428,tocopilla,-22.092,-70.1979,19.29000000000002,64,31,3.17,CL,1691585698
429,fort william,56.8165,-5.1121,16.28000000000003,81,97,2.04,GB,1691585698
430,taoudenni,22.6783,-3.9836,47.160000000000025,8,0,5.85,ML,1691585699
431,sovetskaya gavan',48.9723,140.2878,14.700000000000045,81,100,1.48,RU,1691585699
432,happy valley-goose bay,53.3168,-60.3315,14.170000000000016,94,75,1.03,CA,1691585699
433,campbellton,48.0075,-66.6727,16.25,99,100,4.66,CA,1691585699
434,tamanrasset,22.785,5.5228,31.950000000000045,45,40,7.2,DZ,1691585699
435,maasin,10.1336,124.8447,28.27000000000004,78,100,3.33,PH,1691585699
436,bereznik,62.8551,42.7072,25.900000000000034,49,21,2.52,RU,1691585699
437,ust'-kut,56.7938,105.7672,19.27000000000004,91,100,1.03,RU,1691585699
438,pedernales,18.0384,-71.744,30.02000000000004,68,1,0.83,DO,1691585699
439,mermoz boabab,14.7065,-17.4758,30.310000000000002,61,75,3.09,SN,1691585700
440,acarau,-2.8856,-40.12,29.470000000000027,61,40,7.32,BR,1691585700
441,hailey,43.5196,-114.3153,13.82000000000005,81,0,4.63,US,1691585700
442,kapuskasing,49.4169,-82.4331,16.05000000000001,94,100,3.09,CA,1691585700
443,chiredzi,-21.05,31.6667,24.80000000000001,27,0,5.63,ZW,1691585700
444,levuka,50.1834,-105.4011,11.850000000000023,87,100,1.54,CA,1691585700
445,gunnison,38.7,-107.0673,6.060000000000002,48,0,1.61,US,1691585700
446,potosi,-19.5836,-65.7531,0.4800000000000182,51,0,0.0,BO,1691585700
447,sinjai,-5.1241,120.253,23.160000000000025,91,90,1.96,ID,1691585700
448,shache,38.4167,77.2406,35.09000000000003,14,99,3.45,CN,1691585701
449,yerofey pavlovich,53.9667,121.9667,15.180000000000007,77,9,0.97,RU,1691585701
450,lata,40.1629,-8.3327,30.27000000000004,49,13,4.62,PT,1691585701
451,sao vicente,-23.9631,-46.3919,23.100000000000023,59,75,2.06,BR,1691585701
452,sagua de tanamo,20.5819,-75.2414,29.230000000000018,74,59,3.11,CU,1691585701
453,hotan,37.0997,79.9269,33.64000000000004,16,76,3.65,CN,1691585701
454,raja,8.4596,25.678,27.07000000000005,74,100,3.17,SS,1691585702
455,mountain home,43.133,-115.6912,13.710000000000036,67,20,3.6,US,1691585610
456,port augusta,-32.5,137.7667,15.470000000000027,78,100,5.85,AU,1691585702
457,mossendjo,-2.9506,12.7261,30.560000000000002,44,37,1.83,CG,1691585702
458,panji,-7.7253,114.0995,23.32000000000005,79,65,2.23,ID,1691585704
459,essaouira,31.5125,-9.77,31.720000000000027,27,20,5.66,MA,1691585704
460,battagram,34.6772,73.0233,28.760000000000048,71,38,1.12,PK,1691585705
461,auki,-8.7676,160.7034,24.590000000000032,91,100,4.28,SB,1691585705
462,lubango,-14.9172,13.4925,25.77000000000004,16,2,4.41,AO,1691585663
463,puerto aysen,-45.4,-72.7,6.650000000000034,100,100,0.45,CL,1691585707
464,zaozersk,69.4005,32.4476,26.120000000000005,54,4,2.6,RU,1691585708
465,ribeira brava,32.65,-17.0667,27.850000000000023,72,0,1.52,PT,1691585708
466,ghadamis,30.1337,9.5007,38.03000000000003,16,0,4.68,LY,1691585708
467,ola,59.5833,151.2833,10.080000000000041,71,98,2.29,RU,1691585709
468,myanaung,18.2833,95.3167,23.680000000000007,95,100,3.88,MM,1691585709
469,portland,45.5234,-122.6762,17.960000000000036,82,75,2.06,US,1691585614
470,siloam springs,36.1881,-94.5405,22.53000000000003,100,100,6.71,US,1691585569
471,thala,35.5724,8.6703,32.44,16,0,6.28,TN,1691585710
472,safi,32.1667,-8.8333,37.43000000000001,27,0,5.32,MA,1691585711
473,poronaysk,49.2167,143.1167,13.770000000000039,95,100,1.0,RU,1691585711
474,boa vista,2.8197,-60.6733,27.99000000000001,78,75,1.54,BR,1691585711
475,mae tha,18.4646,99.1403,26.33000000000004,96,100,1.45,TH,1691585712
476,tabou,4.423,-7.3528,25.439999999999998,81,100,6.07,CI,1691585712
477,bogale,16.2833,95.4,25.08000000000004,91,100,1.75,MM,1691585712
478,kulhudhuffushi,6.6221,73.07,28.30000000000001,77,100,7.33,MV,1691585712
479,dunedin,-45.8742,170.5036,2.670000000000016,83,100,3.13,NZ,1691585712
480,roma,43.2128,-75.4557,21.32000000000005,90,40,4.63,US,1691585712
481,ujae,8.9322,165.7642,28.379999999999995,73,58,3.34,MH,1691585712
482,altai,46.3722,96.2583,18.950000000000045,44,52,5.62,MN,1691585713
483,praia da vitoria,38.7333,-27.0667,26.140000000000043,73,40,7.01,PT,1691585714
484,fort st. john,56.2499,-120.8529,12.939999999999998,94,75,3.6,CA,1691585588
485,ruma,45.0081,19.8222,26.590000000000032,31,100,2.4,RS,1691585714
486,cole harbour,44.6724,-63.4751,20.54000000000002,98,100,7.2,CA,1691585714
487,constitucion,-35.3333,-72.4167,12.460000000000036,69,100,2.62,CL,1691585714
488,val-d'or,48.1002,-77.7828,17.05000000000001,82,20,1.03,CA,1691585562
489,usogorsk,63.4106,48.6872,27.189999999999998,42,7,0.41,RU,1691585715
490,juneau,58.3019,-134.4197,14.010000000000048,99,75,1.54,US,1691585529
491,kayes,14.0,-11.0,33.53000000000003,47,19,4.78,ML,1691585715
492,nouadhibou,20.931,-17.0347,25.99000000000001,65,20,6.17,MR,1691585715
493,mournies,35.4764,24.0092,29.220000000000027,61,20,4.63,GR,1691585715
494,bazarnyy karabulak,52.2683,46.4144,30.49000000000001,27,13,1.59,RU,1691585715
495,altamont,42.2068,-121.7372,11.890000000000043,84,0,0.0,US,1691585716
496,prince rupert,54.3161,-130.3201,14.050000000000011,90,100,6.69,CA,1691585689
497,ferkessedougou,9.6,-5.2,28.620000000000005,67,96,4.41,CI,1691585717
498,lucapa,-8.4192,20.7447,34.19,13,0,1.92,AO,1691585717
499,charters towers,-20.1,146.2667,14.590000000000032,87,3,3.49,AU,1691585717
500,ghanzi,-21.5667,21.7833,25.160000000000025,13,0,5.25,BW,1691585717
501,quang ngai,15.1167,108.8,28.30000000000001,72,100,0.76,VN,1691585717
502,nadvoitsy,63.8667,34.3167,24.189999999999998,56,32,2.73,RU,1691585718
503,virginia,37.5481,-77.4467,24.54000000000002,78,20,2.06,US,1691585705
504,machico,32.7,-16.7667,27.850000000000023,71,20,2.57,PT,1691585718
505,sanya,18.2431,109.505,30.090000000000032,66,0,2.0,CN,1691585718
506,kerikeri,-35.2268,173.9474,6.890000000000043,88,9,1.55,NZ,1691585718
507,agboville,5.928,-4.2132,23.860000000000014,91,100,2.7,CI,1691585718
508,celestun,20.8667,-90.4,26.560000000000002,82,85,4.11,MX,1691585718
509,ravar,31.2656,56.8055,35.69,14,13,6.8,IR,1691585719
510,tindouf,27.6711,-8.1474,42.25,9,0,10.29,DZ,1691585719
511,yanchep,-31.55,115.6833,12.560000000000002,73,5,3.57,AU,1691585719
512,tomatlan,19.9333,-105.25,24.110000000000014,82,5,1.68,MX,1691585719
513,tsaratanana,-16.7833,47.65,28.620000000000005,28,59,4.53,MG,1691585720
514,sol'-iletsk,51.1631,54.9918,25.57000000000005,40,78,5.18,RU,1691585720
515,sitangkai,4.6628,119.3928,28.730000000000018,74,40,2.78,PH,1691585720
516,loango,-4.6719,11.8312,26.810000000000002,65,20,5.66,CG,1691585720
517,zouerate,22.7187,-12.4521,40.620000000000005,16,2,4.91,MR,1691585720
518,mazamari,-11.3258,-74.5308,22.910000000000025,83,44,0.36,PE,1691585720
519,colonia,50.9333,6.95,23.57000000000005,55,40,2.06,DE,1691585720
520,az zulfi,26.2995,44.8154,42.400000000000034,6,0,4.27,SA,1691585720
521,nhamunda,-2.1861,-56.7131,32.370000000000005,45,3,2.08,BR,1691585721
522,moyale,3.5167,39.0584,24.420000000000016,47,99,6.17,KE,1691585721
523,turpan,42.9333,89.1667,40.370000000000005,14,0,3.92,CN,1691585721
524,sona,45.4388,10.8255,28.25,47,20,2.06,IT,1691585721
525,puerto rico,-26.796,-55.024,17.720000000000027,98,100,2.19,AR,1691585721
526,labasa,-16.4167,179.3833,22.52000000000004,91,97,2.18,FJ,1691585721
527,tromso,69.6496,18.957,25.010000000000048,38,0,8.75,NO,1691585721
528,cambria,35.5641,-121.0808,14.300000000000011,96,17,1.34,US,1691585697
529,maintirano,-18.0667,44.0167,25.350000000000023,64,0,6.81,MG,1691585722
530,urengoy,65.9667,78.3667,10.07000000000005,92,100,7.72,RU,1691585722
531,kaa-khem,51.6833,94.7333,18.58000000000004,82,100,1.06,RU,1691585722
532,willowmore,-33.2926,23.4895,18.129999999999995,46,0,3.75,ZA,1691585722
533,kalifornsky,60.4183,-151.29,12.189999999999998,98,75,2.57,US,1691585722
534,ungsang-nodongjagu,42.3578,130.4622,18.99000000000001,97,100,2.6,KP,1691585722
535,sechura,-5.5569,-80.8222,21.760000000000048,79,91,4.62,PE,1691585722
536,santa cruz,-17.8,-63.1667,23.700000000000045,53,0,6.17,BO,1691585723
537,palikir - national government center,6.9248,158.1611,27.210000000000036,78,100,4.11,FM,1691585723
538,sultanah,24.4926,39.5857,43.25,6,0,3.6,SA,1691585723
539,ceres,37.5949,-120.9577,16.560000000000002,87,0,4.12,US,1691585498
540,grande prairie,55.1667,-118.8027,15.100000000000023,94,100,0.0,CA,1691585723
541,kismayo,-0.3582,42.5454,26.470000000000027,71,40,7.6,SO,1691585723
542,cabagan,17.4333,121.75,27.52000000000004,79,100,1.78,PH,1691585723
543,san rafael,-34.6177,-68.3301,12.79000000000002,29,100,3.61,AR,1691585571
544,salinopolis,-0.6136,-47.3561,28.900000000000034,68,4,5.81,BR,1691585655
545,baihe,22.15,107.2333,27.24000000000001,89,100,0.85,CN,1691585724
546,urangan,-25.3,152.9,17.57000000000005,71,9,3.96,AU,1691585724
547,tsiombe,-25.3,45.4833,23.5,66,49,5.98,MG,1691585724
548,copalnic manastur,47.5,23.6833,23.120000000000005,38,100,1.63,RO,1691585724
549,nova vicosa,-17.8919,-39.3719,24.620000000000005,71,6,4.11,BR,1691585538
550,alofi,-19.0595,-169.9187,24.939999999999998,94,24,1.54,NU,1691585724
551,maxixe,-23.8597,35.3472,23.900000000000034,73,75,5.36,MZ,1691585724
552,malax,62.9423,21.5731,22.77000000000004,40,0,6.69,FI,1691585724
553,nema,57.5067,50.5011,27.920000000000016,40,6,3.35,RU,1691585724
554,rawson,-43.3002,-65.1023,15.260000000000048,32,100,8.05,AR,1691585725
555,mutuali,-14.8706,37.0044,28.33000000000004,23,3,1.32,MZ,1691585725
556,kirensk,57.7853,108.1119,19.189999999999998,84,100,0.93,RU,1691585725
557,santa marinella,42.0345,11.8536,31.970000000000027,67,69,4.61,IT,1691585725
558,nizhniy odes,63.6445,54.856,24.170000000000016,33,12,3.15,RU,1691585725
559,howrah,22.5892,88.3103,32.0,74,75,3.09,IN,1691585725
560,kirakira,-10.4544,161.9205,24.930000000000007,90,100,2.95,SB,1691585725
561,okhotsk,59.3833,143.3,12.439999999999998,79,6,2.76,RU,1691585725
562,tual,-5.6667,132.75,25.840000000000032,82,41,8.45,ID,1691585726
563,afif,23.9065,42.9172,40.660000000000025,6,5,3.01,SA,1691585726
564,weno,7.4515,151.8468,26.970000000000027,89,100,2.06,FM,1691585726
565,betio village,1.358,172.9211,26.02000000000004,72,100,1.09,KI,1691585726
566,kurmuk,10.55,34.2833,26.379999999999995,78,100,2.01,SD,1691585726
567,lodwar,3.1191,35.5973,34.110000000000014,30,16,4.99,KE,1691585726
568,pasan,22.85,82.2,25.720000000000027,74,99,2.13,IN,1691585726
569,byron bay,-28.65,153.6167,10.390000000000043,75,0,0.69,AU,1691585251
570,yugorsk,61.3133,63.3319,22.660000000000025,41,100,3.3,RU,1691585727
571,aswan,24.0934,32.907,45.610000000000014,11,0,1.54,EG,1691585662
572,cangucu,-31.395,-52.6756,14.560000000000002,93,100,4.36,BR,1691585538
573,barnard castle,54.5415,-1.919,19.200000000000045,77,100,3.77,GB,1691585727
